Entity,Code,Year,Other renewables (including geothermal and biomass) - TWh,Biofuels consumption - TWh,Solar consumption - TWh,Wind consumption - TWh,Hydro consumption - TWh,Nuclear consumption - TWh,Gas consumption - TWh,Coal consumption - TWh,Oil consumption - TWh
Pakistan,PAK,2004,3.3637502,0,0,0,71.046074,6.5447154,306.76593,35.12261,191.35683
Pakistan,PAK,2005,0,0,0,0,82.525894,6.822259,326.10187,38.462994,181.89467
Pakistan,PAK,2006,0,0,0,0,80.884705,6.772716,333.1948,44.502247,208.9376
Pakistan,PAK,2007,0,0,0.000537234,0,84.25196,6.1647096,338.00253,55.87164,227.31567
Pakistan,PAK,2008,0,0,0.004332454,0,72.13473,4.6092033,346.0761,60.352245,230.70963
Pakistan,PAK,2009,0,0,0.025209973,0,75.44814,6.67678,347.0167,65.051476,246.17116
Pakistan,PAK,2010,0,0,0.03478125,0,77.630165,6.6197777,353.48395,62.558357,243.88008
Pakistan,PAK,2011,0,0,0.06950777,0,79.260155,10.21053,353.39645,59.493313,245.5318
Pakistan,PAK,2012,0,0,0.16991495,0.048969068,27.697268,6.997918,365.97232,61.047047,237.93188
Pakistan,PAK,2013,0,0,0.370711,0.38713974,80.52656,10.902207,355.85727,60.942028,260.81177
Pakistan,PAK,2014,0,0,0.6059084,0.7973737,82.382454,11.882891,349.86688,65.36963,269.72635
Pakistan,PAK,2015,0.24898772,0,0.96667594,1.5154278,82.986,10.898955,365.3418,67.71609,293.9605
Pakistan,PAK,2016,1.6632991,0,1.1253307,2.3068318,86.878494,13.291958,386.5067,73.57061,328.8486
Pakistan,PAK,2017,3.3603587,0,1.646983,4.407254,75.51017,20.292423,407.3958,94.11555,339.49326
Pakistan,PAK,2018,3.2199323,0,1.79801,7.0442533,73.33284,23.006071,435.87613,132.59772,284.8369
Pakistan,PAK,2019,1.9314164,0,1.7332543,7.7926846,89.44609,22.729364,444.72974,142.66553,255.64151
Pakistan,PAK,2020,1.9821229,0,1.7528404,6.7460694,98.733925,23.579636,411.62344,157.86504,250.0316
Pakistan,PAK,2021,2.199553,0,1.7673436,8.453993,92.6906,38.656773,448.9106,176.89223,289.22247
Pakistan,PAK,2022,3.0152607,0,2.077548,11.404715,86.24392,54.66825,381.61536,150.97273,281.94827
Pakistan,PAK,2023,2.2811434,0,3.1468878,10.684721,93.78928,54.567356,378.12955,129.55046,223.84207
Pakistan,PAK,2024,2.4911065,0,4.0384693,8.47889,95.14219,55.596745,370.51947,114.73941,229.7078
Papua New Guinea,PNG,2008,,0,,,,0,,,
Papua New Guinea,PNG,2009,,0,,,,0,,,
Papua New Guinea,PNG,2010,,0,,,,0,,,
Papua New Guinea,PNG,2012,,0,,,,0,,,
Papua New Guinea,PNG,2013,,0,,,,0,,,
Papua New Guinea,PNG,2014,,0,,,,0,,,
Papua New Guinea,PNG,2015,,0,,,,0,,,
Papua New Guinea,PNG,2016,,0,,,,0,,,
Papua New Guinea,PNG,2017,,0,,,,0,,,
Papua New Guinea,PNG,2018,,0,,,,0,,,
Papua New Guinea,PNG,2019,,0,,,,0,,,
Papua New Guinea,PNG,2020,,0,,,,0,,,
Papua New Guinea,PNG,2021,,0,,,,0,,,
Papua New Guinea,PNG,2022,,0,,,,0,,,
Papua New Guinea,PNG,2023,,0,,,,0,,,
Papua New Guinea,PNG,2024,,0,,,,0,,,
Papua New Guinea,PNG,1980,,,,,,0,,,
Papua New Guinea,PNG,1981,,,,,,0,,,
Papua New Guinea,PNG,1982,,,,,,0,,,
Papua New Guinea,PNG,1983,,,,,,0,,,
Papua New Guinea,PNG,1984,,,,,,0,,,
Papua New Guinea,PNG,1985,,,,,,0,,,
Papua New Guinea,PNG,1986,,,,,,0,,,
Papua New Guinea,PNG,1987,,,,,,0,,,
Papua New Guinea,PNG,1988,,,,,,0,,,
Papua New Guinea,PNG,1989,,,,,,0,,,
Papua New Guinea,PNG,1990,,,,,,0,,,
Papua New Guinea,PNG,1991,,,,,,0,,,
Papua New Guinea,PNG,1992,,,,,,0,,,
Papua New Guinea,PNG,1993,,,,,,0,,,
Papua New Guinea,PNG,1994,,,,,,0,,,
Papua New Guinea,PNG,1995,,,,,,0,,,
Papua New Guinea,PNG,1996,,,,,,0,,,
Papua New Guinea,PNG,1997,,,,,,0,,,
Papua New Guinea,PNG,1998,,,,,,0,,,
Papua New Guinea,PNG,1999,,,,,,0,,,
Papua New Guinea,PNG,2000,,,,,,0,,,
Papua New Guinea,PNG,2001,,,,,,0,,,
Papua New Guinea,PNG,2002,,,,,,0,,,
Papua New Guinea,PNG,2003,,,,,,0,,,
Papua New Guinea,PNG,2004,,,,,,0,,,
Papua New Guinea,PNG,2005,,,,,,0,,,
Papua New Guinea,PNG,2006,,,,,,0,,,
Papua New Guinea,PNG,2007,,,,,,0,,,
Papua New Guinea,PNG,2011,,,,,,0,,,
Peru,PER,1965,0,0,0,0,7.2916665,0,3.6575,0.4197065,43.167366
Peru,PER,1966,0,0,0,0,7.852777,0,3.821125,0.5294025,54.434715
Peru,PER,1967,0,0,0,0,8.799999,0,3.570875,0.596174,54.83334
Peru,PER,1968,0,0,0,0,9.444445,0,3.975125,0.59140456,55.010834
Peru,PER,1969,0,0,0,0,10.280555,0,4.052125,0.996803,54.147644
Peru,PER,1970,0,0,0,0,9.822222,0,3.975125,1.0111111,56.897606
Peru,PER,1971,0.709375,0,0,0,11.905555,0,4.7451253,1.4180555,56.256172
Peru,PER,1972,0.709375,0,0,0,12.319444,0,4.56225,1.5341667,48.01101
Peru,PER,1973,0.71875,0,0,0,13.247222,0,4.466,1.7547222,55.933968
Peru,PER,1974,0.83125,0,0,0,14.488889,0,4.60075,1.8711112,65.89939
Peru,PER,1975,0.83125,0,0,0,15.1861105,0,5.6787496,1.9525001,69.020676
Peru,PER,1976,0.765625,0,0,0,16.091667,0,6.16,1.5108334,69.956894
Peru,PER,1977,0.75625,0,0,0,16.73611,0,6.116688,1.7316667,69.8767
Peru,PER,1978,0.671875,0,0,0,17.199999,0,6.391,1.476111,69.25631
Peru,PER,1979,0.50937504,0,0,0,18.619444,0,5.90975,1.5688889,71.98634
Peru,PER,1980,0.265625,0,0,0,19.472221,0,6.3525,1.6505556,77.84784
Peru,PER,1981,0.2375,0,0,0,22.21111,0,7.2957497,1.6736112,79.46005
Peru,PER,1982,0.47187498,0,0,0,23.322222,0,7.6566873,1.8944443,78.22812
Peru,PER,1983,0.453125,0,0,0,22.519445,0,5.0435,1.603889,67.83568
Peru,PER,1984,0.44375002,0,0,0,24.175,0,6.8145003,1.2786111,70.013115
Peru,PER,1985,0.528125,0,0,0,26.06111,0,5.313,1.3947222,67.58711
Peru,PER,1986,0.48125,0,0,0,27.944445,0,5.6354375,1.8944443,72.71551
Peru,PER,1987,0.425,0,0,0,30.216665,0,5.60175,2.138611,80.29432
Peru,PER,1988,0.425,0,0,0,28.952778,0,5.284125,2.1036112,78.54944
Peru,PER,1989,0.453125,0,0,0,29.18611,0,4.4804378,2.336111,69.60631
Peru,PER,1990,0.425,0,0,0,29.080555,0,4.2879376,1.6850001,69.653175
Peru,PER,1991,0.415625,0,0,0,31.92222,0,4.02325,3.2658334,64.45394
Peru,PER,1992,0.415625,0,0,0,26.913889,0,3.628625,3.196111,67.45526
Peru,PER,1993,0.340625,0,0,0,32.774998,0,3.821125,3.3588889,70.536446
Peru,PER,1994,0.37187502,0,0,0,35.408333,0,3.98475,4.1375,76.61635
Peru,PER,1995,0.44375002,0,0,0,35.93778,0,3.859625,4.346667,86.40599
Peru,PER,1996,0.428125,0,0,0.001111111,37.01,0,3.917375,4.5558333,89.128136
Peru,PER,1997,0.48125,0,0,0.001666667,36.706944,0,2.319625,4.7419443,88.13827
Peru,PER,1998,0.39375,0,0,0.001388889,38.356388,0,3.936625,5.1986113,88.67419
Peru,PER,1999,0.434375,0,0,0.001666667,40.390553,0,3.955875,4.714722,90.520706
Peru,PER,2000,0.49375004,0,0,0.002222222,44.93361,0,3.3254375,7.323889,88.370544
Peru,PER,2001,0.50937504,0,0,0.003314917,48.659668,0,3.56125,6.645278,83.596954
Peru,PER,2002,0.58125,0.17285,0,0.003287671,49.42493,0,4.25425,9.1,82.79648
Peru,PER,2003,0.6125,0.17608999,0,0.003269755,50.500546,0,5.033875,9.765555,78.31694
Peru,PER,2004,0.47812498,0.115930274,0,0.003252033,47.494038,0,8.2775,10.559444,87.44952
Peru,PER,2005,1.0875,0.07806055,0,0.003225807,48.325264,0,14.599701,10.716667,85.74552
Peru,PER,2006,1.0875,0.9093378,0,0.003208556,52.391174,0,17.086443,9.118055,81.61111
Peru,PER,2007,1.303125,0.9358233,0,0.00319149,51.99149,0,25.751993,12.038889,84.94668
Peru,PER,2008,1.4375,1.0928568,0,0.003166227,50.289185,0,32.6939,10.734722,95.09226
Peru,PER,2009,1.4375,1.8520103,0,0.003149606,52.24094,0,33.43666,9.643888,96.45016
Peru,PER,2010,2.1031249,2.2642515,0,0.003125,52.21901,0,54.238174,9.457777,101.51832
Peru,PER,2011,2.109375,2.4194996,0,0.003108808,55.847927,0,62.92885,9.511667,112.06888
Peru,PER,2012,2.0874999,3.796189,0.15386598,0.003092784,56.783245,0,68.61824,10.151945,111.44959
Peru,PER,2013,3,4.07047,0.5035806,0.003069054,57.083374,0,67.02668,10.23861,116.81106
Peru,PER,2014,4.034375,3.9355118,0.50712466,0.6552163,56.515774,0,74.31637,10.111112,114.93645
Peru,PER,2015,2.834375,4.219173,0.5829249,1.5047445,59.967247,0,76.43132,9.424167,122.69016
Peru,PER,2016,0.9825705,4.533408,0.60552764,2.6733668,60.643215,0,84.93306,10.047222,130.31395
Peru,PER,2017,1.3590938,4.9433546,0.8243075,2.68358,72.68628,0,74.919365,8.715278,132.51405
Peru,PER,2018,1.5364094,4.743168,1.9818407,3.7373135,76.46119,0,80.25237,7.8657503,136.58823
Peru,PER,2019,1.4206598,4.6159034,2.0616336,4.0965343,77.87648,0,82.11268,8.185528,140.72858
Peru,PER,2020,1.3396938,4.6721625,2.1125927,4.4792643,75.334076,0,81.69952,5.9451666,107.05611
Peru,PER,2021,1.5217013,5.326581,2.1866996,4.489101,78.63473,0,89.41507,7.794,132.77132
Peru,PER,2022,1.6371641,5.4200654,2.248626,4.7466073,73.080605,0,98.258095,8.381888,139.36807
Peru,PER,2023,1.6783416,5.4579325,2.600514,5.7446747,70.945885,0,100.518105,7.8282895,143.33301
Peru,PER,2024,1.6487157,5.558273,3.4322963,9.54813,78.116295,0,113.10089,7.0622344,150.31696
Philippines,PHL,1965,0,0,0,0,4.3055553,0,0,0.515523,57.4021
Philippines,PHL,1966,0,0,0,0,4.222222,0,0,0.4883902,63.940327
Philippines,PHL,1967,0,0,0,0,4.6666665,0,0,0.37985906,69.58127
Philippines,PHL,1968,0,0,0,0,4.7777777,0,0,0.17364986,82.39472
Philippines,PHL,1969,0,0,0,0,5.0416665,0,0,0.22791544,88.841705
Philippines,PHL,1970,0,0,0,0,5.8249993,0,0,0.22791544,90.005615
Philippines,PHL,1971,0,0,0,0,5.3694444,0,0,0.22248887,97.47116
Philippines,PHL,1972,0,0,0,0,6.130555,0,0,0.21706232,102.89429
Philippines,PHL,1973,0,0,0,0,6.5944443,0,0,0.21706232,114.859406
Philippines,PHL,1974,0,0,0,0,5.697222,0,0,0.30388725,107.578
Philippines,PHL,1975,0,0,0,0,6.311111,0,0,0.57521516,116.69449
Philippines,PHL,1976,0,0,0,0,7.763889,0,0,0.68374634,119.77017
Philippines,PHL,1977,0.003125,0,0,0,5.8722224,0,0,1.6876596,130.15947
Philippines,PHL,1978,0.009375,0,0,0,7.8083334,0,0,1.546569,134.74797
Philippines,PHL,1979,1.9904375,0,0,0,8.002777,0,0,1.351213,139.32352
Philippines,PHL,1980,6.3901567,0,0,0,9.783333,0,0,1.6279674,130.49713
Philippines,PHL,1981,12.225594,0,0,0,10.347221,0,0,2.8218102,122.71493
Philippines,PHL,1982,12.212063,0,0,0,10.480556,0,0,3.1474037,122.00833
Philippines,PHL,1983,15.421812,0,0,0,11.022222,0,0,5.7304454,122.14318
Philippines,PHL,1984,16.745188,0,0,0,14.66111,0,0,9.181736,99.97544
Philippines,PHL,1985,18.569313,0,0,0,15.424999,0,0,12.985753,88.851875
Philippines,PHL,1986,17.416563,0,0,0,16.713888,0,0,10.229061,93.15117
Philippines,PHL,1987,15.299906,0,0,0,14.575,0,0,10.880248,108.55486
Philippines,PHL,1988,16.321594,0,0,0,17.4,0,0,13.77803,117.03594
Philippines,PHL,1989,17.817688,0,0,0,18.01389,0,0,10.891102,134.99716
Philippines,PHL,1990,18.42425,0,0,0,16.838888,0,0,14.59565,138.08572
Philippines,PHL,1991,17.99375,0,0,0,14.291666,0,0,17.89857,134.88847
Philippines,PHL,1992,17.8125,0,0,0,12.333333,0,0,15.747021,153.05324
Philippines,PHL,1993,17.709373,0,0,0,13.972222,0,0,17.47989,168.78473
Philippines,PHL,1994,19.75,0,0,0,16.283333,0,0.052871097,17.78227,173.19214
Philippines,PHL,1995,19.171875,0,0,0,17.31111,0,0.05097316,19.119719,203.4543
Philippines,PHL,1996,20.418749,0,0,0,19.527777,0,0.086220555,25.76045,211.86565
Philippines,PHL,1997,22.615625,0,0,0,16.858332,0,0.052328832,31.85457,231.8534
Philippines,PHL,1998,27.856249,0,0,0,14.072222,0,0.08920303,34.52947,225.1748
Philippines,PHL,1999,33.10625,0,0,0,21.777777,0,0.06859686,39.39081,212.49382
Philippines,PHL,2000,36.331253,0,0,0,21.663887,0,0.10194632,53.77712,197.78395
Philippines,PHL,2001,32.631252,0,0,0,19.62431,0,1.3423836,52.4513,196.75143
Philippines,PHL,2002,32.00779,0,0,0,19.268417,0,16.865881,49.16001,187.04333
Philippines,PHL,2003,30.695137,0,0,0,21.443651,0,25.705387,50.04389,185.97559
Philippines,PHL,2004,32.129845,0.001453717,0,0,23.2864,0,23.739664,52.707157,189.62132
Philippines,PHL,2005,30.945133,0.016493,0.004077957,0.046959676,22.545088,0,31.442307,61.83671,174.7675
Philippines,PHL,2006,32.703995,0.02085414,0.003679144,0.14233957,26.57597,0,29.446762,58.60357,160.22678
Philippines,PHL,2007,31.9209,0.5614095,0.003481383,0.15383512,22.775087,0,35.304607,62.69733,166.13818
Philippines,PHL,2008,33.50869,1.000368,0.003440633,0.16196834,25.969746,0,37.165127,73.92028,158.71425
Philippines,PHL,2009,32.304867,1.7383833,0.003286089,0.16910236,25.689152,0,37.424606,70.55921,166.45232
Philippines,PHL,2010,31.11382,2.3355408,0.003265625,0.16072135,20.321367,0,35.24957,81.77053,173.30891
Philippines,PHL,2011,31.430012,2.4324322,0.003139896,0.22850776,25.123138,0,38.058514,89.85338,163.80655
Philippines,PHL,2012,32.602528,3.1693158,0.003402062,0.19417267,26.423025,0,36.48458,94.02856,170.33029
Philippines,PHL,2013,30.676785,3.7809465,0.003616368,0.1679156,25.624828,0,33.60541,116.33489,178.72589
Philippines,PHL,2014,32.824413,4.1239247,0.04202799,0.38690075,23.250057,0,35.342567,123.766464,189.80965
Philippines,PHL,2015,35.659843,4.68008,0.35071898,1.8947189,21.936907,0,33.22501,135.08246,216.02942
Philippines,PHL,2016,36.86347,5.1420646,2.756319,2.450299,20.379185,0,38.098644,152.19019,231.9747
Philippines,PHL,2017,35.26008,5.571618,3.0028825,2.7338948,24.026997,0,37.74427,179.97426,248.08119
Philippines,PHL,2018,36.0629,5.734867,3.107383,2.8679676,23.387661,0,40.888065,190.13887,252.43062
Philippines,PHL,2019,36.659832,6.108239,3.0844076,2.578366,19.910002,0,42.159954,203.31125,256.9457
Philippines,PHL,2020,37.55572,5.174532,3.3891954,2.5344446,17.873957,0,38.42834,204.06209,209.64641
Philippines,PHL,2021,35.81835,5.8023624,3.634309,3.183489,22.744045,0,32.831326,219.96307,225.79019
Philippines,PHL,2022,36.708275,6.3182282,4.4922976,2.5866165,24.884552,0,30.803785,221.84573,247.79443
Philippines,PHL,2023,37.934517,6.6396055,6.220981,3.2438304,25.198786,0,32.03725,247.63406,254.29778
Philippines,PHL,2024,37.69125,6.9526014,9.244621,3.1658344,27.12342,0,33.631718,271.2986,267.58478
Poland,POL,1965,0.081250004,0,0,0,2.488889,0,17.132,691.76404,64.42476
Poland,POL,1966,0.11875,0,0,0,2.488889,0,20.36575,701.03314,67.00853
Poland,POL,1967,0.1375,0,0,0,2.6583333,0,24.88775,713.72144,72.72037
Poland,POL,1968,0.146875,0,0,0,2.7916665,0,34.192,748.0648,90.98808
Poland,POL,1969,0.2625,0,0,0,2.25,0,47.404247,785.9205,100.078026
Poland,POL,1970,0.184375,0,0,0,4.9194446,0,60.459,816.1934,105.8436
Poland,POL,1971,0.315625,0,0,0,4.358333,0,66.4925,835.46436,112.22479
Poland,POL,1972,0.578125,0,0,0,4.1749997,0,69.9665,873.9596,125.95774
Poland,POL,1973,0.69687504,0,0,0,4.044444,0,72.76475,877.5533,139.72865
Poland,POL,1974,0.734375,0,0,0,5.894444,0,74.79425,902.2903,147.14691
Poland,POL,1975,0.659375,0,0,0,5.5277777,0,80.096,973.4427,160.17279
Poland,POL,1976,0.571875,0,0,0,4.569444,0,85.46,1017.8111,176.80226
Poland,POL,1977,0.82812494,0,0,0,5.436111,0,90.67575,1053.9106,189.19632
Poland,POL,1978,0.81874996,0,0,0,5.419444,0,95.4555,1102.9775,202.32387
Poland,POL,1979,0.75,0,0,0,5.0194445,0,99.5635,1116.2822,206.29735
Poland,POL,1980,0.775,0,0,0,6.5249996,0,102.02375,1182.1198,203.74902
Poland,POL,1981,0.840625,0,0,0,5.936111,0,96.23175,1054.0269,191.03615
Poland,POL,1982,0.840625,0,0,0,4.286111,0,96.1915,1091.0685,180.37706
Poland,POL,1983,1.1312499,0,0,0,4.6527777,0,98.3895,1088.4285,186.44765
Poland,POL,1984,1.078125,0,0,0,3.9111109,0,102.3515,1134.9252,191.37543
Poland,POL,1985,1.240625,0,0,0,5.1444445,0,103.80825,1161.3136,194.5768
Poland,POL,1986,1.15,0,0,0,4.302778,0,110.01725,1191.005,200.98262
Poland,POL,1987,0.60312504,0,0,0,4.6138887,0,113.58325,1233.943,203.58064
Poland,POL,1988,0.29375,0,0,0,4.9805555,0,112.7905,1199.9718,208.54102
Poland,POL,1989,0.321875,0,0,0,4.4694443,0,110.719505,1146.6134,207.10391
Poland,POL,1990,0.171875,0,0,0,3.9361112,0,103.946,912.263,189.75511
Poland,POL,1991,0.25937498,0,0,0,3.958333,0,96.929,903.5568,179.19951
Poland,POL,1992,0.346875,0,0,0,4.186111,0,90.27425,873.5409,163.77094
Poland,POL,1993,0.190625,0,0,0,4.133333,0,94.829254,863.4868,168.93677
Poland,POL,1994,0.159375,0,0,0,4.813889,0,95.552,804.1866,178.15416
Poland,POL,1995,0.20937501,0,0,0.002777778,5.2416663,0,104.609,817.86346,180.45341
Poland,POL,1996,0.415625,0,0,0,5.3638887,0,109.84825,837.1541,210.81299
Poland,POL,1997,0.528125,0,0,0.005555556,5.4472218,0,109.52475,816.95514,219.71667
Poland,POL,1998,0.6875,0,0,0.011111111,6.4138885,0,110.651245,736.1255,249.8809
Poland,POL,1999,0.60312504,0,0,0.011111111,5.9861107,0,107.73125,706.2329,261.7574
Poland,POL,2000,0.690625,0,0,0.013888888,5.8499994,0,115.831245,654.1142,240.63138
Poland,POL,2001,1.3875,0,0,0.038674034,6.4226522,0,120.679756,646.4082,235.07964
Poland,POL,2002,1.3343749,0,0,0.16712329,6.2438354,0,117.61649,634.1711,239.5985
Poland,POL,2003,1.421875,0.32755694,0,0.33787465,4.5531335,0,130.96175,652.89545,243.36378
Poland,POL,2004,2.6574998,0.15633833,0,0.38482386,5.642277,0,138.171,633.7097,260.05814
Poland,POL,2005,4.72125,0.5487222,0,0.36290324,5.9166665,0,142.28725,641.0231,266.56586
Poland,POL,2006,6.2275,0.9793889,0,0.684492,5.459893,0,143.90324,667.58386,284.99228
Poland,POL,2007,7.9859376,1.0907222,0,1.3882979,6.2553196,0,143.94194,650.67,292.6572
Poland,POL,2008,11.303125,5.009556,0,2.2084432,5.680739,0,156.4364,642.1825,300.85117
Poland,POL,2009,16.332188,6.302555,0,2.8267717,6.2335954,0,150.94778,602.8747,298.74213
Poland,POL,2010,19.701563,7.4274445,0,4.3333335,7.604167,0,162.3264,640.523,314.1251
Poland,POL,2011,23.7525,7.878223,0.000518135,8.303108,6.0414505,0,164.52528,639.2178,311.50574
Poland,POL,2012,31.54469,8.737945,0.002835051,12.234536,5.2499995,0,174.19362,595.79724,298.3708
Poland,POL,2013,26.944061,8.506889,0.003836317,15.355499,6.237851,0,174.10417,620.82227,277.3465
Poland,POL,2014,31.178125,8.090778,0.017811704,19.536896,5.5547075,0,170.13611,575.0486,277.49698
Poland,POL,2015,30.434376,7.5684447,0.1443038,27.488605,4.6379747,0,170.98805,566.04724,292.9932
Poland,POL,2016,24.865623,5.255278,0.31155777,31.628141,5.3743715,0,182.57611,575.6695,321.5872
Poland,POL,2017,20.275,7.019127,0.41250002,37.2725,6.3999996,0,191.80333,578.8792,362.9471
Poland,POL,2018,20.4625,10.586918,0.7462687,31.838306,4.9004974,0,199.26056,579.1753,372.2887
Poland,POL,2019,24.009325,11.434799,1.7590915,37.392967,4.847564,0,208.88777,516.07837,379.48453
Poland,POL,2020,26.094563,11.848542,4.8343606,39.012466,5.2304616,0,210.64583,478.4086,359.47464
Poland,POL,2021,25.19148,12.134217,9.690759,39.984108,5.761532,0,223.73805,529.1506,375.10825
Poland,POL,2022,23.84745,13.038829,20.41688,48.59837,4.83584,0,186.0464,495.63306,389.42603
Poland,POL,2023,25.501278,14.931136,27.090462,58.96672,5.8768563,0,194.40862,411.25055,388.3266
Poland,POL,2024,24.962626,16.392809,36.19893,63.061127,5.313349,0,209.82623,368.90588,393.9731
Portugal,PRT,1965,0.646875,0,0,0,11.041666,0,0,6.88496,30.529514
Portugal,PRT,1966,0.625,0,0,0,14.655555,0,0,7.0245204,31.292534
Portugal,PRT,1967,0.6,0,0,0,15.224999,0,0,6.98963,34.5241
Portugal,PRT,1968,0.7125,0,0,0,14.411111,0,0,6.29183,37.036827
Portugal,PRT,1969,0.875,0,0,0,17.530554,0,0,5.9313,38.868618
Portugal,PRT,1970,0.58125,0,0,0,16.122221,0,0,5.43121,53.695103
Portugal,PRT,1971,0.44687504,0,0,0,17.13889,0,0,5.02416,60.925808
Portugal,PRT,1972,0.353125,0,0,0,19.683332,0,0,4.4426603,66.27051
Portugal,PRT,1973,0.625,0,0,0,20.347221,0,0,6.57095,72.85421
Portugal,PRT,1974,0.5625,0,0,0,21.744444,0,0,5.10557,77.65475
Portugal,PRT,1975,0.7375,0,0,0,17.805555,0,0,4.79156,81.327896
Portugal,PRT,1976,0.71875,0,0,0,13.297222,0,0,4.6520004,85.188934
Portugal,PRT,1977,0.73125,0,0,0,27.68333,0,0,4.2216897,84.28477
Portugal,PRT,1978,0.72499996,0,0,0,30.030554,0,0,4.9776397,87.35162
Portugal,PRT,1979,0.80625,0,0,0,31.147223,0,0,5.19861,93.42953
Portugal,PRT,1980,1,0,0,0,22.26389,0,0,4.0705,100.01279
Portugal,PRT,1981,0.97187495,0,0,0,13.941667,0,0,4.61711,106.01108
Portugal,PRT,1982,1.103125,0,0,0,19.224998,0,0,4.25658,111.01078
Portugal,PRT,1983,1.265625,0,0,0,22.294443,0,0,4.6520004,112.03898
Portugal,PRT,1984,1.165625,0,0,0,27.125,0,0,5.75685,111.80505
Portugal,PRT,1985,1.7125,0,0,0,29.702776,0,0,8.94347,108.32346
Portugal,PRT,1986,1.8937501,0,0,0,23.65,0,0,16.8635,115.462204
Portugal,PRT,1987,1.91875,0,0,0,25.425,0,0,21.957441,112.17974
Portugal,PRT,1988,2.040625,0,0,0,33.980553,0,0,25.31851,117.46575
Portugal,PRT,1989,2.065625,0,0.002805836,0.002777778,16.163887,0,0,28.24927,147.89993
Portugal,PRT,1990,2.165625,0,0,0.002665544,25.43611,0,0,33.12224,140.2395
Portugal,PRT,1991,2.540625,0,0,0.002665544,25.119444,0,0,34.703922,146.44716
Portugal,PRT,1992,2.7718751,0,0,0.010662177,12.905555,0,0,35.13423,162.93637
Portugal,PRT,1993,2.828125,0,0,0.029320985,23.716665,0,0,38.2627,153.68877
Portugal,PRT,1994,3.021875,0,0,0.047222223,29.605555,0,0,39.85601,155.42723
Portugal,PRT,1995,3.21875,0,0,0.044444446,23.175001,0,0,48.86926,167.95164
Portugal,PRT,1996,3.15,0,0.002777778,0.05833333,41.002777,0,0,45.589603,159.85767
Portugal,PRT,1997,3.3968751,0,0.002777778,0.10555555,36.402775,0,1.00625,41.47258,171.57802
Portugal,PRT,1998,3.37375,0,0.002222222,0.24722221,36.06389,0,8.038,41.46095,187.91159
Portugal,PRT,1999,3.8690627,0,0.003055556,0.34166667,20.238888,0,22.478,43.055805,193.70639
Portugal,PRT,2000,4.3,0,0.003888889,0.46666664,31.452776,0,23.090034,43.173363,189.41814
Portugal,PRT,2001,4.53125,0,0.004419889,0.70718235,38.76796,0,25.74884,36.919006,189.5344
Portugal,PRT,2002,4.903125,0,0.004931507,0.99178076,21.369864,0,31.322216,40.703857,196.06563
Portugal,PRT,2003,4.6375,0,0.007084468,1.3514986,42.84196,0,30.202194,38.967873,184.26161
Portugal,PRT,2004,5.096875,0,0.007859079,2.2113822,26.74526,0,37.833553,38.553112,186.39532
Portugal,PRT,2005,5.38125,0,0.010215053,4.766129,12.717742,0,42.8778,38.796135,192.48924
Portugal,PRT,2006,5.5906253,0.82836837,0.013368983,7.820855,29.195185,0,41.184383,38.41466,170.36935
Portugal,PRT,2007,6.5093746,1.5690981,0.06382979,10.736703,26.667555,0,43.893864,33.43719,172.20227
Portugal,PRT,2008,6.3875,1.6051342,0.10817942,15.189973,17.939314,0,48.02346,29.261324,164.78693
Portugal,PRT,2009,7.0968747,2.617361,0.41994748,19.887138,21.745405,0,47.69356,33.21664,152.80612
Portugal,PRT,2010,8.784375,3.802061,0.5598958,23.911459,42.052086,0,51.887592,19.161901,149.48178
Portugal,PRT,2011,9.790625,3.573272,0.73056996,23.73575,29.886011,0,52.536816,25.828568,140.12875
Portugal,PRT,2012,9.678124,3.2338266,1.0128866,26.443298,14.489691,0,45.554916,33.851383,127.39728
Portugal,PRT,2013,10.148698,3.2023156,1.2254217,30.727879,35.11509,0,43.18343,30.815416,130.73607
Portugal,PRT,2014,10.169938,3.2193015,1.5962254,30.817772,39.615776,0,41.2596,31.157421,129.18199
Portugal,PRT,2015,10.336148,4.0815163,2.015582,29.386423,21.925331,0,48.198635,37.914043,132.16782
Portugal,PRT,2016,10.13125,3.168515,2.0653267,31.34171,39.505024,0,50.738132,33.09898,134.93422
Portugal,PRT,2017,10.740625,2.9658759,2.48,30.62,14.742499,0,63.394848,37.76261,135.99239
Portugal,PRT,2018,10.58125,3.2794747,2.5,31.38557,30.828356,0,57.993805,31.66849,131.66093
Portugal,PRT,2019,11.181251,3.1829448,3.321782,33.829205,21.82673,0,61.35022,14.518099,139.91884
Portugal,PRT,2020,12.526987,3.0006378,4.236024,30.367071,29.83353,0,60.366596,6.579256,114.11291
Portugal,PRT,2021,13.079842,3.9264631,5.5102563,32.550774,29.328922,0,58.10982,2.2745793,117.3465
Portugal,PRT,2022,13.462501,3.7115703,8.646192,32.540543,16.088451,0,55.888798,0.081410006,128.5056
Portugal,PRT,2023,12.525,3.9640517,12.585365,32.060978,29.363415,0,44.704124,0.058149997,125.77155
Portugal,PRT,2024,12.065625,4.4007344,17.309757,35.25122,36.165855,0,36.710606,0.06978,122.7249
Qatar,QAT,1965,0,0,0,0,0,0,0.83835,0,0.57273304
Qatar,QAT,1966,0,0,0,0,0,0,0.8487,0,0.57199776
Qatar,QAT,1967,0,0,0,0,0,0,1.16955,0,0.86582726
